,Close
2011-07-14,38.689
2011-07-15,39.063
2011-07-18,40.333
2011-07-19,40.211
2011-07-20,39.546
2011-07-21,38.937
2011-07-22,40.113
2011-07-25,40.354
2011-07-26,40.691
2011-07-27,40.553
2011-07-28,39.794
2011-07-29,40.106
2011-08-01,39.309
2011-08-02,40.092
2011-08-03,41.758
2011-08-04,39.431
2011-08-05,38.211
2011-08-08,39.38
2011-08-09,37.883
2011-08-10,39.327
2011-08-11,38.669
2011-08-12,39.114
2011-08-15,39.307
2011-08-16,39.819
2011-08-17,40.351
2011-08-18,40.688
2011-08-19,42.432
2011-08-22,43.325
2011-08-23,42.291
2011-08-24,39.162
2011-08-25,40.745
2011-08-26,40.952
2011-08-29,40.546
2011-08-30,41.398
2011-08-31,41.699
2011-09-01,41.482
2011-09-02,43.02
2011-09-06,41.818
2011-09-07,41.572
2011-09-08,42.479
2011-09-09,41.573
2011-09-12,40.164
2011-09-13,41.123
2011-09-14,40.469
2011-09-15,39.453
2011-09-16,40.781
2011-09-19,39.11
2011-09-20,40.081
2011-09-21,40.42
2011-09-22,36.538
2011-09-23,30.051
2011-09-26,29.927
2011-09-27,31.497
2011-09-28,30.085
2011-09-29,30.522
2011-09-30,30.083
2011-10-03,30.795
2011-10-04,29.839
2011-10-05,30.352
2011-10-06,32.005
2011-10-07,30.993
2011-10-10,31.98
2011-10-11,31.998
2011-10-12,32.789
2011-10-13,31.667
2011-10-14,32.173
2011-10-17,31.821
2011-10-18,31.831
2011-10-19,31.277
2011-10-20,30.281
2011-10-21,31.193
2011-10-24,31.644
2011-10-25,33.052
2011-10-26,33.31
2011-10-27,35.112
2011-10-28,35.288
2011-10-31,34.354
2011-11-01,32.731
2011-11-02,33.943
2011-11-03,34.498
2011-11-04,34.084
2011-11-07,34.828
2011-11-08,35.153
2011-11-09,34.361
2011-11-10,34.106
2011-11-11,34.682
2011-11-14,34.024
2011-11-15,34.456
2011-11-16,33.822
2011-11-17,31.497
2011-11-18,32.417
2011-11-21,31.116
2011-11-22,32.951
2011-11-23,31.884
2011-11-25,31.014
2011-11-28,32.161
2011-11-29,31.853
2011-11-30,32.731
2011-12-01,32.695
2011-12-02,32.621
2011-12-05,32.306
2011-12-06,32.672
2011-12-07,32.555
2011-12-08,31.467
2011-12-09,32.173
2011-12-12,30.935
2011-12-13,31.195
2011-12-14,28.881
2011-12-15,29.225
2011-12-16,29.615
2011-12-19,28.822
2011-12-20,29.496
2011-12-21,29.198
2011-12-22,29.001
2011-12-23,29.046
2011-12-27,28.697
2011-12-28,27.192
2011-12-29,27.315
2011-12-30,27.915
2012-01-03,29.572
2012-01-04,29.097
2012-01-05,29.296
2012-01-06,28.683
2012-01-09,28.782
2012-01-10,29.815
2012-01-11,29.89
2012-01-12,30.124
2012-01-13,29.522
2012-01-17,30.135
2012-01-18,30.543
2012-01-19,30.509
2012-01-20,31.675
2012-01-23,32.27
2012-01-24,31.975
2012-01-25,33.121
2012-01-26,33.743
2012-01-27,33.79
2012-01-30,33.527
2012-01-31,33.262
2012-02-01,33.807
2012-02-02,34.175
2012-02-03,33.749
2012-02-06,33.75
2012-02-07,34.194
2012-02-08,33.704
2012-02-09,33.917
2012-02-10,33.604
2012-02-13,33.722
2012-02-14,33.348
2012-02-15,33.408
2012-02-16,33.37
2012-02-17,33.216
2012-02-21,34.429
2012-02-22,34.254
2012-02-23,35.556
2012-02-24,35.338
2012-02-27,35.524
2012-02-28,37.14
2012-02-29,34.583
2012-03-01,35.611
2012-03-02,34.481
2012-03-05,33.651
2012-03-06,32.741
2012-03-07,33.543
2012-03-08,33.789
2012-03-09,34.175
2012-03-12,33.374
2012-03-13,33.544
2012-03-14,32.147
2012-03-15,32.693
2012-03-16,32.573
2012-03-19,32.926
2012-03-20,31.805
2012-03-21,32.199
2012-03-22,31.319
2012-03-23,32.248
2012-03-26,32.726
2012-03-27,32.601
2012-03-28,31.816
2012-03-29,31.992
2012-03-30,32.484
2012-04-02,33.098
2012-04-03,33.265
2012-04-04,31.044
2012-04-05,31.73
2012-04-09,31.524
2012-04-10,31.679
2012-04-11,31.521
2012-04-12,32.525
2012-04-13,31.39
2012-04-16,31.373
2012-04-17,31.674
2012-04-18,31.487
2012-04-19,31.779
2012-04-20,31.651
2012-04-23,30.531
2012-04-24,30.746
2012-04-25,30.356
2012-04-26,31.207
2012-04-27,31.347
2012-04-30,30.959
2012-05-01,30.877
2012-05-02,30.592
2012-05-03,29.959
2012-05-04,30.38
2012-05-07,30.072
2012-05-08,29.414
2012-05-09,29.197
2012-05-10,29.136
2012-05-11,28.858
2012-05-14,28.319
2012-05-15,28.054
2012-05-16,27.17
2012-05-17,27.996
2012-05-18,28.694
2012-05-21,28.304
2012-05-22,28.165
2012-05-23,27.508
2012-05-24,28.142
2012-05-25,28.37
2012-05-29,27.767
2012-05-30,27.983
2012-05-31,27.757
2012-06-01,28.512
2012-06-04,28.007
2012-06-05,28.405
2012-06-06,29.488
2012-06-07,28.529
2012-06-08,28.471
2012-06-11,28.616
2012-06-12,28.949
2012-06-13,28.941
2012-06-14,28.407
2012-06-15,28.74
2012-06-18,28.671
2012-06-19,28.368
2012-06-20,28.389
2012-06-21,26.839
2012-06-22,26.661
2012-06-25,27.52
2012-06-26,27.038
2012-06-27,26.942
2012-06-28,26.247
2012-06-29,27.58
2012-07-02,27.468
2012-07-03,28.243
2012-07-05,27.638
2012-07-06,26.889
2012-07-09,27.411
2012-07-10,26.851
2012-07-11,26.995
2012-07-12,27.136
2012-07-13,27.344
2012-07-16,27.297
2012-07-17,27.292
2012-07-18,27.071
2012-07-19,27.194
2012-07-20,27.279
2012-07-23,27.019
2012-07-24,26.79
2012-07-25,27.445
2012-07-26,27.431
2012-07-27,27.478
2012-07-30,28.033
2012-07-31,27.914
2012-08-01,27.535
2012-08-02,26.995
2012-08-03,27.801
2012-08-06,27.863
2012-08-07,28.086
2012-08-08,28.075
2012-08-09,28.097
2012-08-10,28.062
2012-08-13,27.767
2012-08-14,27.763
2012-08-15,27.812
2012-08-16,28.212
2012-08-17,28.002
2012-08-20,28.593
2012-08-21,29.428
2012-08-22,29.556
2012-08-23,30.456
2012-08-24,30.621
2012-08-27,31.048
2012-08-28,30.875
2012-08-29,30.837
2012-08-30,30.367
2012-08-31,31.37
2012-09-04,32.348
2012-09-05,32.272
2012-09-06,32.619
2012-09-07,33.633
2012-09-10,33.574
2012-09-11,33.509
2012-09-12,33.233
2012-09-13,34.716
2012-09-14,34.603
2012-09-17,34.298
2012-09-18,34.644
2012-09-19,34.519
2012-09-20,34.618
2012-09-21,34.567
2012-09-24,33.921
2012-09-25,33.886
2012-09-26,33.883
2012-09-27,34.666
2012-09-28,34.577
2012-10-01,34.952
2012-10-02,34.669
2012-10-03,34.69
2012-10-04,35.101
2012-10-05,34.572
2012-10-08,34.017
2012-10-09,33.985
2012-10-10,34.109
2012-10-11,34.082
2012-10-12,33.669
2012-10-15,32.743
2012-10-16,32.959
2012-10-17,33.232
2012-10-18,32.868
2012-10-19,32.097
2012-10-22,32.252
2012-10-23,31.793
2012-10-24,31.62
2012-10-25,32.078
2012-10-26,32.036
2012-10-29,31.745
2012-10-30,31.816
2012-10-31,32.316
2012-11-01,32.248
2012-11-02,30.857
2012-11-05,31.128
2012-11-06,32.034
2012-11-07,31.661
2012-11-08,32.24
2012-11-09,32.599
2012-11-12,32.522
2012-11-13,32.487
2012-11-14,32.88
2012-11-15,32.674
2012-11-16,32.37
2012-11-19,33.189
2012-11-20,32.93
2012-11-21,33.35
2012-11-23,34.116
2012-11-26,34.137
2012-11-27,33.981
2012-11-28,33.684
2012-11-29,34.348
2012-11-30,33.204
2012-12-03,33.681
2012-12-04,32.734
2012-12-05,32.883
2012-12-06,33.039
2012-12-07,33.053
2012-12-10,33.3
2012-12-11,32.941
2012-12-12,33.707
2012-12-13,32.28
2012-12-14,32.223
2012-12-17,32.206
2012-12-18,31.595
2012-12-19,31.045
2012-12-20,29.612
2012-12-21,30.142
2012-12-24,29.839
2012-12-26,29.983
2012-12-27,30.184
2012-12-28,29.975
2012-12-31,30.227
2013-01-02,31.007
2013-01-03,30.72
2013-01-04,29.946
2013-01-07,30.082
2013-01-08,30.465
2013-01-09,30.249
2013-01-10,30.918
2013-01-11,30.408
2013-01-14,31.11
2013-01-15,31.529
2013-01-16,31.542
2013-01-17,31.81
2013-01-18,31.932
2013-01-22,32.177
2013-01-23,32.439
2013-01-24,31.722
2013-01-25,31.206
2013-01-28,30.78
2013-01-29,31.184
2013-01-30,32.177
2013-01-31,31.351
2013-02-01,31.958
2013-02-04,31.716
2013-02-05,31.875
2013-02-06,31.877
2013-02-07,31.403
2013-02-08,31.441
2013-02-11,30.91
2013-02-12,31.019
2013-02-13,30.869
2013-02-14,30.353
2013-02-15,29.849
2013-02-19,29.422
2013-02-20,28.622
2013-02-21,28.699
2013-02-22,28.46
2013-02-25,28.987
2013-02-26,29.26
2013-02-27,28.943
2013-02-28,28.395
2013-03-01,28.451
2013-03-04,28.457
2013-03-05,28.563
2013-03-06,28.76
2013-03-07,28.767
2013-03-08,28.909
2013-03-11,28.812
2013-03-12,29.131
2013-03-13,28.922
2013-03-14,28.772
2013-03-15,28.817
2013-03-18,28.841
2013-03-19,28.81
2013-03-20,28.783
2013-03-21,29.179
2013-03-22,28.666
2013-03-25,28.785
2013-03-26,28.644
2013-03-27,28.612
2013-03-28,28.323
2013-04-01,27.944
2013-04-02,27.248
2013-04-03,26.797
2013-04-04,26.767
2013-04-05,27.22
2013-04-08,27.138
2013-04-09,27.881
2013-04-10,27.653
2013-04-11,27.697
2013-04-12,26.331
2013-04-15,23.361
2013-04-16,23.628
2013-04-17,23.307
2013-04-18,23.245
2013-04-19,22.96
2013-04-22,23.324
2013-04-23,22.817
2013-04-24,22.833
2013-04-25,24.14
2013-04-26,23.758
2013-04-29,24.122
2013-04-30,24.144
2013-05-01,23.305
2013-05-02,23.79
2013-05-03,23.975
2013-05-06,23.918
2013-05-07,23.771
2013-05-08,23.892
2013-05-09,23.879
2013-05-10,23.632
2013-05-13,23.67
2013-05-14,23.355
2013-05-15,22.643
2013-05-16,22.643
2013-05-17,22.339
2013-05-20,22.568
2013-05-21,22.442
2013-05-22,22.458
2013-05-23,22.494
2013-05-24,22.482
2013-05-28,22.18
2013-05-29,22.445
2013-05-30,22.69
2013-05-31,22.243
2013-06-03,22.721
2013-06-04,22.409
2013-06-05,22.472
2013-06-06,22.707
2013-06-07,21.743
2013-06-10,21.925
2013-06-11,21.646
2013-06-12,21.796
2013-06-13,21.583
2013-06-14,21.954
2013-06-17,21.758
2013-06-18,21.677
2013-06-19,21.623
2013-06-20,19.823
2013-06-21,19.959
2013-06-24,19.493
2013-06-25,19.526
2013-06-26,18.587
2013-06-27,18.533
2013-06-28,19.451
2013-07-01,19.56
2013-07-02,19.298
2013-07-03,19.689
2013-07-05,18.726
2013-07-08,19.025
2013-07-09,19.125
2013-07-10,19.151
2013-07-11,19.943
2013-07-12,19.779
2013-07-15,19.826
2013-07-16,19.923
2013-07-17,19.409
2013-07-18,19.376
2013-07-19,19.448
2013-07-22,20.498
2013-07-23,20.246
2013-07-24,20.014
2013-07-25,20.147
2013-07-26,19.765
2013-07-29,19.854
2013-07-30,19.68
2013-07-31,19.628
2013-08-01,19.624
2013-08-02,19.912
2013-08-05,19.72
2013-08-06,19.523
2013-08-07,19.508
2013-08-08,20.193
2013-08-09,20.407
2013-08-12,21.339
2013-08-13,21.343
2013-08-14,21.787
2013-08-15,22.935
2013-08-16,23.322
2013-08-19,23.166
2013-08-20,23.071
2013-08-21,22.963
2013-08-22,23.035
2013-08-23,23.738
2013-08-26,24.01
2013-08-27,24.651
2013-08-28,24.391
2013-08-29,24.09
2013-08-30,23.463
2013-09-03,24.382
2013-09-04,23.369
2013-09-05,23.206
2013-09-06,23.842
2013-09-09,23.668
2013-09-10,22.966
2013-09-11,23.121
2013-09-12,22.099
2013-09-13,21.67
2013-09-16,21.963
2013-09-17,21.735
2013-09-18,21.514
2013-09-19,23.242
2013-09-20,21.876
2013-09-23,21.805
2013-09-24,21.539
2013-09-25,21.838
2013-09-26,21.72
2013-09-27,21.831
2013-09-30,21.708
2013-10-01,21.175
2013-10-02,21.897
2013-10-03,21.786
2013-10-04,21.752
2013-10-07,22.386
2013-10-08,22.443
2013-10-09,21.891
2013-10-10,21.896
2013-10-11,21.259
2013-10-14,21.354
2013-10-15,21.191
2013-10-16,21.365
2013-10-17,21.947
2013-10-18,21.913
2013-10-21,22.278
2013-10-22,22.79
2013-10-23,22.617
2013-10-24,22.822
2013-10-25,22.639
2013-10-28,22.538
2013-10-29,22.492
2013-10-30,22.983
2013-10-31,21.867
2013-11-01,21.837
2013-11-04,21.7
2013-11-05,21.636
2013-11-06,21.768
2013-11-07,21.657
2013-11-08,21.317
2013-11-11,21.282
2013-11-12,20.778
2013-11-13,20.442
2013-11-14,20.722
2013-11-15,20.727
2013-11-18,20.357
2013-11-19,20.334
2013-11-20,20.058
2013-11-21,19.934
2013-11-22,19.862
2013-11-25,19.882
2013-11-26,19.848
2013-11-27,19.633
2013-11-29,19.981
2013-12-02,19.233
2013-12-03,19.011
2013-12-04,19.774
2013-12-05,19.514
2013-12-06,19.465
2013-12-09,19.644
2013-12-10,20.256
2013-12-11,20.298
2013-12-12,19.402
2013-12-13,19.559
2013-12-16,20.049
2013-12-17,19.792
2013-12-18,20.014
2013-12-19,19.143
2013-12-20,19.418
2013-12-23,19.378
2013-12-24,19.453
2013-12-26,19.885
2013-12-27,20.013
2013-12-30,19.615
2013-12-31,19.37
2014-01-02,20.128
2014-01-03,20.211
2014-01-06,20.103
2014-01-07,19.787
2014-01-08,19.539
2014-01-09,19.683
2014-01-10,20.223
2014-01-13,20.385
2014-01-14,20.282
2014-01-15,20.134
2014-01-16,20.054
2014-01-17,20.304
2014-01-21,19.87
2014-01-22,19.839
2014-01-23,20.01
2014-01-24,19.765
2014-01-27,19.793
2014-01-28,19.503
2014-01-29,19.552
2014-01-30,19.126
2014-01-31,19.12
2014-02-03,19.409
2014-02-04,19.422
2014-02-05,19.805
2014-02-06,19.928
2014-02-07,19.936
2014-02-10,20.112
2014-02-11,20.153
2014-02-12,20.341
2014-02-13,20.395
2014-02-14,21.421
2014-02-18,21.898
2014-02-19,21.85
2014-02-20,21.684
2014-02-21,21.782
2014-02-24,22.051
2014-02-25,21.963
2014-02-26,21.254
2014-02-27,21.314
2014-02-28,21.204
2014-03-03,21.448
2014-03-04,21.188
2014-03-05,21.239
2014-03-06,21.542
2014-03-07,20.897
2014-03-10,20.879
2014-03-11,20.784
2014-03-12,21.328
2014-03-13,21.169
2014-03-14,21.384
2014-03-17,21.249
2014-03-18,20.836
2014-03-19,20.8
2014-03-20,20.404
2014-03-21,20.286
2014-03-24,20.043
2014-03-25,19.955
2014-03-26,19.759
2014-03-27,19.69
2014-03-28,19.79
2014-03-31,19.752
2014-04-01,19.688
2014-04-02,20.05
2014-04-03,19.805
2014-04-04,19.946
2014-04-07,19.907
2014-04-08,20.057
2014-04-09,19.77
2014-04-10,20.091
2014-04-11,19.946
2014-04-14,20.01
2014-04-15,19.489
2014-04-16,19.634
2014-04-17,19.596
2014-04-21,19.351
2014-04-22,19.361
2014-04-23,19.438
2014-04-24,19.688
2014-04-25,19.691
2014-04-28,19.588
2014-04-29,19.488
2014-04-30,19.119
2014-05-01,18.989
2014-05-02,19.492
2014-05-05,19.52
2014-05-06,19.598
2014-05-07,19.298
2014-05-08,19.094
2014-05-09,19.077
2014-05-12,19.5
2014-05-13,19.504
2014-05-14,19.735
2014-05-15,19.447
2014-05-16,19.292
2014-05-19,19.322
2014-05-20,19.367
2014-05-21,19.307
2014-05-22,19.49
2014-05-23,19.388
2014-05-27,19.039
2014-05-28,19.035
2014-05-29,19.014
2014-05-30,18.682
2014-06-02,18.739
2014-06-03,18.763
2014-06-04,18.792
2014-06-05,19.083
2014-06-06,18.991
2014-06-09,19.066
2014-06-10,19.168
2014-06-11,19.172
2014-06-12,19.533
2014-06-13,19.655
2014-06-16,19.715
2014-06-17,19.732
2014-06-18,19.778
2014-06-19,20.648
2014-06-20,20.949
2014-06-23,20.916
2014-06-24,21.043
2014-06-25,21.116
2014-06-26,21.108
2014-06-27,21.077
2014-06-30,21.007
2014-07-01,21.067
2014-07-02,21.254
2014-07-03,21.089
2014-07-07,20.966
2014-07-08,20.967
2014-07-09,21.022
2014-07-10,21.459
2014-07-11,21.411
2014-07-14,20.864
2014-07-15,20.842
2014-07-16,20.727
2014-07-17,21.086
2014-07-18,20.838
2014-07-21,20.966
2014-07-22,20.965
2014-07-23,20.952
2014-07-24,20.376
2014-07-25,20.588
2014-07-28,20.526
2014-07-29,20.546
2014-07-30,20.597
2014-07-31,20.412
2014-08-01,20.371
2014-08-04,20.233
2014-08-05,19.833
2014-08-06,20.024
2014-08-07,19.99
2014-08-08,19.941
2014-08-11,20.095
2014-08-12,19.905
2014-08-13,19.845
2014-08-14,19.906
2014-08-15,19.525
2014-08-18,19.635
2014-08-19,19.412
2014-08-20,19.497
2014-08-21,19.415
2014-08-22,19.386
2014-08-25,19.358
2014-08-26,19.386
2014-08-27,19.405
2014-08-28,19.534
2014-08-29,19.398
2014-09-02,19.071
2014-09-03,19.108
2014-09-04,19.064
2014-09-05,19.082
2014-09-08,18.887
2014-09-09,18.844
2014-09-10,18.856
2014-09-11,18.533
2014-09-12,18.546
2014-09-15,18.556
2014-09-16,18.656
2014-09-17,18.663
2014-09-18,18.452
2014-09-19,17.781
2014-09-22,17.699
2014-09-23,17.713
2014-09-24,17.643
2014-09-25,17.379
2014-09-26,17.477
2014-09-29,17.567
2014-09-30,17.057
2014-10-01,17.259
2014-10-02,17.047
2014-10-03,16.826
2014-10-06,17.225
2014-10-07,17.24
2014-10-08,17.064
2014-10-09,17.418
2014-10-10,17.303
2014-10-13,17.345
2014-10-14,17.403
2014-10-15,17.464
2014-10-16,17.437
2014-10-17,17.331
2014-10-20,17.354
2014-10-21,17.549
2014-10-22,17.231
2014-10-23,17.158
2014-10-24,17.182
2014-10-27,17.161
2014-10-28,17.226
2014-10-29,17.264
2014-10-30,16.42
2014-10-31,16.106
2014-11-03,16.201
2014-11-04,15.953
2014-11-05,15.439
2014-11-06,15.413
2014-11-07,15.714
2014-11-10,15.671
2014-11-11,15.678
2014-11-12,15.623
2014-11-13,15.621
2014-11-14,16.314
2014-11-17,16.057
2014-11-18,16.174
2014-11-19,16.294
2014-11-20,16.137
2014-11-21,16.395
2014-11-24,16.376
2014-11-25,16.553
2014-11-26,16.548
2014-11-28,15.489
2014-12-01,16.648
2014-12-02,16.408
2014-12-03,16.359
2014-12-04,16.52
2014-12-05,16.196
2014-12-08,16.216
2014-12-09,17.081
2014-12-10,17.133
2014-12-11,17.059
2014-12-12,17.019
2014-12-15,16.527
2014-12-16,15.715
2014-12-17,15.891
2014-12-18,15.894
2014-12-19,15.991
2014-12-22,15.649
2014-12-23,15.73
2014-12-24,15.673
2014-12-26,16.112
2014-12-29,15.744
2014-12-30,16.276
2014-12-31,15.599
2015-01-02,15.768
2015-01-05,16.213
2015-01-06,16.637
2015-01-07,16.544
2015-01-08,16.385
2015-01-09,16.419
2015-01-12,16.564
2015-01-13,17.156
2015-01-14,16.988
2015-01-15,17.102
2015-01-16,17.75
2015-01-20,17.956
2015-01-21,18.193
2015-01-22,18.36
2015-01-23,18.3
2015-01-26,17.983
2015-01-27,18.084
2015-01-28,18.088
2015-01-29,16.773
2015-01-30,17.208
2015-02-02,17.251
2015-02-03,17.321
2015-02-04,17.395
2015-02-05,17.196
2015-02-06,16.694
2015-02-09,17.07
2015-02-10,16.873
2015-02-11,16.761
2015-02-12,16.794
2015-02-13,17.294
2015-02-17,16.378
2015-02-18,16.265
2015-02-19,16.381
2015-02-20,16.273
2015-02-23,16.254
2015-02-24,16.188
2015-02-25,16.43
2015-02-26,16.583
2015-02-27,16.513
2015-03-02,16.407
2015-03-03,16.258
2015-03-04,16.132
2015-03-05,16.132
2015-03-06,15.784
2015-03-09,15.755
2015-03-10,15.613
2015-03-11,15.345
2015-03-12,15.493
2015-03-13,15.477
2015-03-16,15.601
2015-03-17,15.562
2015-03-18,15.525
2015-03-19,16.098
2015-03-20,16.867
2015-03-23,16.872
2015-03-24,16.963
2015-03-25,16.98
2015-03-26,17.122
2015-03-27,17.052
2015-03-30,16.674
2015-03-31,16.598
2015-04-01,17.059
2015-04-02,16.701
2015-04-06,17.11
2015-04-07,16.84
2015-04-08,16.454
2015-04-09,16.176
2015-04-10,16.382
2015-04-13,16.291
2015-04-14,16.161
2015-04-15,16.279
2015-04-16,16.284
2015-04-17,16.229
2015-04-20,15.889
2015-04-21,16.008
2015-04-22,15.796
2015-04-23,15.829
2015-04-24,15.636
2015-04-27,16.394
2015-04-28,16.591
2015-04-29,16.67
2015-04-30,16.124
2015-05-01,16.111
2015-05-04,16.418
2015-05-05,16.557
2015-05-06,16.484
2015-05-07,16.272
2015-05-08,16.442
2015-05-11,16.298
2015-05-12,16.51
2015-05-13,17.207
2015-05-14,17.449
2015-05-15,17.545
2015-05-18,17.712
2015-05-19,17.05
2015-05-20,17.092
2015-05-21,17.111
2015-05-22,17.03
2015-05-26,16.734
2015-05-27,16.638
2015-05-28,16.669
2015-05-29,16.701
2015-06-01,16.68
2015-06-02,16.799
2015-06-03,16.48
2015-06-04,16.103
2015-06-05,15.984
2015-06-08,15.959
2015-06-09,15.957
2015-06-10,15.959
2015-06-11,15.96
2015-06-12,15.825
2015-06-15,16.083
2015-06-16,15.965
2015-06-17,15.947
2015-06-18,16.153
2015-06-19,16.109
2015-06-22,16.142
2015-06-23,15.737
2015-06-24,15.853
2015-06-25,15.808
2015-06-26,15.735
2015-06-29,15.664
2015-06-30,15.551
2015-07-01,15.552
2015-07-02,15.537
2015-07-06,15.726
2015-07-07,14.95
2015-07-08,15.147
2015-07-09,15.345
2015-07-10,15.468
2015-07-13,15.436
2015-07-14,15.295
2015-07-15,15.028
2015-07-16,14.964
2015-07-17,14.82
2015-07-20,14.745
2015-07-21,14.769
2015-07-22,14.714
2015-07-23,14.683
2015-07-24,14.477
2015-07-27,14.594
2015-07-28,14.631
2015-07-29,14.734
2015-07-30,14.696
2015-07-31,14.745
2015-08-03,14.515
2015-08-04,14.557
2015-08-05,14.553
2015-08-06,14.677
2015-08-07,14.821
2015-08-10,15.292
2015-08-11,15.284
2015-08-12,15.476
2015-08-13,15.399
2015-08-14,15.213
2015-08-17,15.298
2015-08-18,14.79
2015-08-19,15.179
2015-08-20,15.517
2015-08-21,15.301
2015-08-24,14.762
2015-08-25,14.61
2015-08-26,14.041
2015-08-27,14.417
2015-08-28,14.535
2015-08-31,14.577
2015-09-01,14.613
2015-09-02,14.661
2015-09-03,14.702
2015-09-04,14.544
2015-09-08,14.75
2015-09-09,14.568
2015-09-10,14.634
2015-09-11,14.49
2015-09-14,14.357
2015-09-15,14.319
2015-09-16,14.878
2015-09-17,14.975
2015-09-18,15.154
2015-09-21,15.216
2015-09-22,14.75
2015-09-23,14.78
2015-09-24,15.125
2015-09-25,15.106
2015-09-28,14.538
2015-09-29,14.573
2015-09-30,14.518
2015-10-01,14.511
2015-10-02,15.263
2015-10-05,15.708
2015-10-06,15.984
2015-10-07,16.094
2015-10-08,15.766
2015-10-09,15.818
2015-10-12,15.864
2015-10-13,15.907
2015-10-14,16.117
2015-10-15,16.164
2015-10-16,16.114
2015-10-19,15.841
2015-10-20,15.917
2015-10-21,15.71
2015-10-22,15.837
2015-10-23,15.827
2015-10-26,15.905
2015-10-27,15.863
2015-10-28,16.293
2015-10-29,15.55
2015-10-30,15.567
2015-11-02,15.408
2015-11-03,15.239
2015-11-04,15.058
2015-11-05,14.983
2015-11-06,14.691
2015-11-09,14.413
2015-11-10,14.356
2015-11-11,14.263
2015-11-12,14.225
2015-11-13,14.204
2015-11-16,14.222
2015-11-17,14.171
2015-11-18,14.081
2015-11-19,14.222
2015-11-20,14.096
2015-11-23,14.032
2015-11-24,14.159
2015-11-25,14.158
2015-11-27,14.008
2015-11-30,14.05
2015-12-01,14.055
2015-12-02,13.979
2015-12-03,14.053
2015-12-04,14.505
2015-12-07,14.307
2015-12-08,14.091
2015-12-09,14.164
2015-12-10,14.085
2015-12-11,13.859
2015-12-14,13.666
2015-12-15,13.74
2015-12-16,14.218
2015-12-17,13.683
2015-12-18,14.08
2015-12-21,14.301
2015-12-22,14.302
2015-12-23,14.277
2015-12-24,14.369
2015-12-28,13.873
2015-12-29,13.917
2015-12-30,13.842
2015-12-31,13.803
2016-01-04,13.841
2016-01-05,13.971
2016-01-06,13.976
2016-01-07,14.344
2016-01-08,13.918
2016-01-11,13.866
2016-01-12,13.751
2016-01-13,14.156
2016-01-14,13.748
2016-01-15,13.896
2016-01-19,14.121
2016-01-20,14.16
2016-01-21,14.094
2016-01-22,14.057
2016-01-25,14.254
2016-01-26,14.564
2016-01-27,14.459
2016-01-28,14.232
2016-01-29,14.243
2016-02-01,14.343
2016-02-02,14.289
2016-02-03,14.734
2016-02-04,14.85
2016-02-05,14.778
2016-02-08,15.426
2016-02-09,15.449
2016-02-10,15.282
2016-02-11,15.794
2016-02-12,15.79
2016-02-16,15.334
2016-02-17,15.377
2016-02-18,15.432
2016-02-19,15.373
2016-02-22,15.184
2016-02-23,15.24
2016-02-24,15.297
2016-02-25,15.17
2016-02-26,14.689
2016-02-29,14.896
2016-03-01,14.733
2016-03-02,15.003
2016-03-03,15.131
2016-03-04,15.681
2016-03-07,15.623
2016-03-08,15.384
2016-03-09,15.355
2016-03-10,15.546
2016-03-11,15.607
2016-03-14,15.518
2016-03-15,15.255
2016-03-16,15.214
2016-03-17,16.022
2016-03-18,15.806
2016-03-21,15.841
2016-03-22,15.877
2016-03-23,15.263
2016-03-24,15.191
2016-03-28,15.194
2016-03-29,15.237
2016-03-30,15.211
2016-03-31,15.464
2016-04-01,15.046
2016-04-04,14.944
2016-04-05,15.116
2016-04-06,15.054
2016-04-07,15.158
2016-04-08,15.384
2016-04-11,15.976
2016-04-12,16.222
2016-04-13,16.325
2016-04-14,16.173
2016-04-15,16.313
2016-04-18,16.253
2016-04-19,16.972
2016-04-20,17.135
2016-04-21,17.09
2016-04-22,16.9
2016-04-25,17.009
2016-04-26,17.11
2016-04-27,17.289
2016-04-28,17.553
2016-04-29,17.789
2016-05-02,17.656
2016-05-03,17.474
2016-05-04,17.277
2016-05-05,17.302
2016-05-06,17.507
2016-05-09,17.07
2016-05-10,17.075
2016-05-11,17.302
2016-05-12,17.087
2016-05-13,17.115
2016-05-16,17.142
2016-05-17,17.235
2016-05-18,17.12
2016-05-19,16.479
2016-05-20,16.519
2016-05-23,16.41
2016-05-24,16.238
2016-05-25,16.255
2016-05-26,16.338
2016-05-27,16.269
2016-05-31,15.994
2016-06-01,15.927
2016-06-02,16.025
2016-06-03,16.365
2016-06-06,16.447
2016-06-07,16.394
2016-06-08,16.985
2016-06-09,17.268
2016-06-10,17.33
2016-06-13,17.443
2016-06-14,17.424
2016-06-15,17.503
2016-06-16,17.607
2016-06-17,17.411
2016-06-20,17.514
2016-06-21,17.319
2016-06-22,17.312
2016-06-23,17.353
2016-06-24,17.789
2016-06-27,17.744
2016-06-28,17.843
2016-06-29,18.362
2016-06-30,18.582
2016-07-01,19.544
2016-07-05,19.866
2016-07-06,20.16
2016-07-07,19.798
2016-07-08,20.058
2016-07-11,20.264
2016-07-12,20.13
2016-07-13,20.37
2016-07-14,20.281
2016-07-15,20.125
2016-07-18,20.044
2016-07-19,19.975
2016-07-20,19.582
2016-07-21,19.784
2016-07-22,19.657
2016-07-25,19.615
2016-07-26,19.655
2016-07-27,19.965
2016-07-28,20.192
2016-07-29,20.347
